timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant
2024-01-06 07:00:00,CELL_010,macro,URLLC,308.15,1.358,0.0127,6,-86.3,-3.23,70.1,9,1
2024-01-06 08:00:00,CELL_010,macro,URLLC,211.1,1.968,0.0094,3,-100.5,-10.82,61.8,18,1
2024-01-06 09:00:00,CELL_010,macro,URLLC,203.44,2.022,0.0607,4,-84.6,-15.64,58.1,16,1
2024-01-06 10:00:00,CELL_010,macro,URLLC,170.18,1.69,0.1082,2,-105.4,-10.04,49.4,16,0
2024-01-06 11:00:00,CELL_010,macro,URLLC,267.01,1.859,0.0036,2,-90.7,-16.38,61.2,13,1
2024-01-06 12:00:00,CELL_010,macro,URLLC,268.12,1.152,0.0405,0,-70.0,-11.95,64.6,18,1
2024-01-06 13:00:00,CELL_010,macro,URLLC,255.69,1.375,0.0068,3,-96.3,-15.1,50.9,6,1
2024-01-06 14:00:00,CELL_010,macro,URLLC,229.04,2.058,0.0059,4,-96.6,-17.04,50.5,11,1
2024-01-06 15:00:00,CELL_010,macro,URLLC,237.19,1.758,0.1046,4,-91.7,-13.21,50.7,10,0
2024-01-06 16:00:00,CELL_010,macro,URLLC,233.44,1.58,0.0062,1,-97.5,-8.57,49.8,7,1
2024-01-06 17:00:00,CELL_010,macro,URLLC,133.18,1.616,0.129,2,-109.2,-8.41,50.9,6,0
2024-01-06 18:00:00,CELL_010,macro,URLLC,194.0,1.915,0.1035,1,-105.6,-16.44,45.3,13,0
2024-01-06 19:00:00,CELL_010,macro,URLLC,158.74,2.442,0.0482,2,-107.0,-13.85,37.8,8,1
2024-01-06 20:00:00,CELL_010,macro,URLLC,168.28,1.837,0.0204,7,-117.7,-9.11,49.8,16,1
2024-01-06 21:00:00,CELL_010,macro,URLLC,294.76,1.474,0.02,1,-94.8,-8.93,44.0,11,1
2024-01-06 22:00:00,CELL_010,macro,URLLC,157.47,3.077,0.0401,4,-77.0,-17.16,41.6,10,0
2024-01-06 23:00:00,CELL_010,macro,URLLC,313.28,2.176,0.221,3,-70.0,-11.92,54.7,7,0
2024-01-07 00:00:00,CELL_010,macro,URLLC,167.97,1.405,0.0961,7,-105.2,-3.0,47.3,10,1
2024-01-07 01:00:00,CELL_010,macro,URLLC,263.75,2.118,0.0396,4,-93.1,-9.11,50.8,11,1
2024-01-07 02:00:00,CELL_010,macro,URLLC,255.6,1.418,0.008,1,-86.4,-20.0,46.8,13,1
2024-01-07 03:00:00,CELL_010,macro,URLLC,292.67,1.743,0.0097,3,-106.0,-5.51,52.2,11,1
2024-01-07 04:00:00,CELL_010,macro,URLLC,108.3,1.849,0.0348,5,-70.0,-15.74,57.4,13,1
2024-01-07 05:00:00,CELL_010,macro,URLLC,230.23,1.919,0.011,3,-119.8,-16.96,57.5,13,1
2024-01-07 06:00:00,CELL_010,macro,URLLC,206.72,1.859,0.0585,2,-81.3,-13.28,43.0,12,1
2024-01-07 07:00:00,CELL_010,macro,URLLC,270.36,1.53,0.0779,2,-91.7,-9.83,55.0,17,1
2024-01-07 08:00:00,CELL_010,macro,URLLC,285.65,2.15,0.0072,5,-107.8,-4.68,59.1,12,1
2024-01-07 09:00:00,CELL_010,macro,URLLC,325.53,1.297,0.0202,5,-70.0,-12.94,52.7,12,1
2024-01-07 10:00:00,CELL_010,macro,URLLC,278.7,2.13,0.1243,1,-99.1,-18.6,55.8,18,0
2024-01-07 11:00:00,CELL_010,macro,URLLC,296.63,1.555,0.094,6,-94.9,-9.58,71.0,15,1
2024-01-07 12:00:00,CELL_010,macro,URLLC,236.75,2.15,0.0402,4,-71.1,-5.02,53.0,17,1
2024-01-07 13:00:00,CELL_010,macro,URLLC,179.55,2.15,0.0836,2,-96.6,-3.0,50.6,14,1
2024-01-07 14:00:00,CELL_010,macro,URLLC,209.14,1.823,0.0373,1,-105.5,-5.62,22.5,8,1
2024-01-07 15:00:00,CELL_010,macro,URLLC,188.63,2.623,0.0273,1,-94.2,-10.8,33.0,6,1
2024-01-07 16:00:00,CELL_010,macro,URLLC,182.36,2.084,0.0492,4,-82.6,-5.41,36.5,7,1
2024-01-07 17:00:00,CELL_010,macro,URLLC,247.3,1.321,0.0215,3,-105.2,-13.88,42.4,12,1
2024-01-07 18:00:00,CELL_010,macro,URLLC,217.71,2.054,0.032,2,-96.8,-12.89,52.6,13,1
2024-01-07 19:00:00,CELL_010,macro,URLLC,164.49,2.837,0.0208,2,-86.3,-15.45,28.6,7,1
2024-01-07 20:00:00,CELL_010,macro,URLLC,221.48,2.34,0.1058,3,-97.4,-12.94,40.9,10,0
2024-01-07 21:00:00,CELL_010,macro,URLLC,144.9,2.779,0.0133,0,-96.7,-11.65,40.8,11,1
2024-01-07 22:00:00,CELL_010,macro,URLLC,211.59,1.237,0.0763,1,-109.5,-10.5,54.8,18,1
2024-01-07 23:00:00,CELL_010,macro,URLLC,229.46,1.591,0.0028,2,-91.9,-18.99,42.0,9,1
2024-01-08 00:00:00,CELL_010,macro,URLLC,222.04,2.219,0.0201,0,-85.7,-6.38,50.3,15,1
2024-01-08 01:00:00,CELL_010,macro,URLLC,126.42,1.664,0.1252,3,-95.3,-8.33,53.0,9,0
2024-01-08 02:00:00,CELL_010,macro,URLLC,234.79,0.856,0.0031,1,-85.8,-12.86,66.1,20,1
2024-01-08 03:00:00,CELL_010,macro,URLLC,304.65,1.689,0.1309,4,-98.8,-15.36,44.0,13,0
2024-01-08 04:00:00,CELL_010,macro,URLLC,368.25,1.772,0.0189,4,-80.2,-12.27,55.8,10,1
2024-01-08 05:00:00,CELL_010,macro,URLLC,288.67,1.755,0.0433,5,-115.0,-15.42,65.7,11,1
2024-01-08 06:00:00,CELL_010,macro,URLLC,235.76,2.118,0.1536,1,-106.1,-10.1,62.2,15,0
2024-01-08 07:00:00,CELL_010,macro,URLLC,223.6,1.876,0.0657,2,-120.0,-18.22,50.3,10,1
2024-01-08 08:00:00,CELL_010,macro,URLLC,202.03,2.167,0.0545,4,-70.0,-6.41,63.5,7,1
2024-01-08 09:00:00,CELL_010,macro,URLLC,255.11,0.747,0.0212,2,-91.9,-13.0,64.6,13,1
2024-01-08 10:00:00,CELL_010,macro,URLLC,258.86,1.536,0.0756,3,-82.4,-15.65,66.3,10,1
2024-01-08 11:00:00,CELL_010,macro,URLLC,244.02,1.871,0.0032,2,-88.3,-10.87,68.6,14,1
2024-01-08 12:00:00,CELL_010,macro,URLLC,251.33,2.051,0.0118,0,-70.0,-12.57,47.7,14,1
2024-01-08 13:00:00,CELL_010,macro,URLLC,242.9,1.595,0.0204,5,-93.0,-11.3,66.6,12,1
2024-01-08 14:00:00,CELL_010,macro,URLLC,216.4,1.687,0.0293,5,-114.1,-17.62,47.1,14,1
2024-01-08 15:00:00,CELL_010,macro,URLLC,308.39,1.081,0.0354,3,-99.6,-6.87,57.8,12,1
2024-01-08 16:00:00,CELL_010,macro,URLLC,277.16,1.35,0.0033,2,-89.4,-13.81,57.5,10,1
2024-01-08 17:00:00,CELL_010,macro,URLLC,192.0,1.566,0.0427,7,-90.6,-15.86,58.7,14,1
2024-01-08 18:00:00,CELL_010,macro,URLLC,196.47,1.93,0.0113,4,-119.7,-5.98,50.0,13,1
2024-01-08 19:00:00,CELL_010,macro,URLLC,245.99,1.642,0.0211,1,-113.5,-14.93,32.3,12,1
2024-01-08 20:00:00,CELL_010,macro,URLLC,308.15,1.458,0.0881,1,-115.9,-12.49,59.2,9,1
2024-01-08 21:00:00,CELL_010,macro,URLLC,253.36,1.621,0.0126,3,-112.5,-9.03,68.6,12,1
2024-01-08 22:00:00,CELL_010,macro,URLLC,217.53,1.826,0.017,4,-84.3,-14.69,53.7,14,1
2024-01-08 23:00:00,CELL_010,macro,URLLC,234.23,1.953,0.0654,0,-105.7,-18.07,46.8,8,1
2024-01-09 00:00:00,CELL_010,macro,URLLC,246.46,2.325,0.0066,7,-102.1,-6.72,43.5,11,1
2024-01-09 01:00:00,CELL_010,macro,URLLC,269.15,2.1,0.1123,5,-94.7,-18.44,55.8,12,0
2024-01-09 02:00:00,CELL_010,macro,URLLC,328.52,1.904,0.1005,3,-72.9,-12.43,78.8,12,0
2024-01-09 03:00:00,CELL_010,macro,URLLC,171.14,2.138,0.061,0,-82.4,-15.03,48.7,9,1
2024-01-09 04:00:00,CELL_010,macro,URLLC,193.75,2.396,0.0747,3,-88.9,-20.0,51.2,10,1
2024-01-09 05:00:00,CELL_010,macro,URLLC,121.33,1.333,0.0231,3,-100.0,-13.37,55.4,7,1
2024-01-09 06:00:00,CELL_010,macro,URLLC,267.44,2.365,0.0497,4,-91.8,-4.46,39.5,8,1
2024-01-09 07:00:00,CELL_010,macro,URLLC,226.08,1.679,0.0772,4,-120.0,-10.7,62.1,17,1
2024-01-09 08:00:00,CELL_010,macro,URLLC,168.73,2.176,0.0023,2,-89.1,-14.37,48.0,6,1
2024-01-09 09:00:00,CELL_010,macro,URLLC,323.71,1.581,0.003,3,-72.7,-15.98,70.8,11,1
2024-01-09 10:00:00,CELL_010,macro,URLLC,255.9,1.452,0.0148,3,-109.2,-10.41,58.3,14,1
2024-01-09 11:00:00,CELL_010,macro,URLLC,177.44,1.485,0.0532,3,-72.4,-11.57,46.4,12,1
2024-01-09 12:00:00,CELL_010,macro,URLLC,311.84,2.161,0.0062,4,-100.1,-8.56,47.8,5,1
2024-01-09 13:00:00,CELL_010,macro,URLLC,283.1,2.234,0.0758,3,-95.5,-14.71,57.3,8,1
2024-01-09 14:00:00,CELL_010,macro,URLLC,121.71,2.165,0.0004,2,-116.5,-14.67,49.2,15,1
2024-01-09 15:00:00,CELL_010,macro,URLLC,417.06,1.103,0.1335,3,-82.8,-20.0,60.4,10,0
2024-01-09 16:00:00,CELL_010,macro,URLLC,228.49,1.417,0.0003,2,-86.1,-13.78,50.1,12,1
2024-01-09 17:00:00,CELL_010,macro,URLLC,221.8,1.162,0.1369,1,-109.8,-5.99,49.5,10,0
2024-01-09 18:00:00,CELL_010,macro,URLLC,244.22,1.1,0.0148,2,-90.2,-5.13,50.0,15,1
2024-01-09 19:00:00,CELL_010,macro,URLLC,178.48,1.519,0.0186,2,-79.4,-15.18,53.8,13,1
2024-01-09 20:00:00,CELL_010,macro,URLLC,167.95,1.894,0.0031,2,-118.5,-6.67,46.8,7,1
2024-01-09 21:00:00,CELL_010,macro,URLLC,212.82,2.24,0.0111,2,-105.9,-6.64,45.8,9,1
2024-01-09 22:00:00,CELL_010,macro,URLLC,157.05,1.923,0.0551,1,-108.7,-16.01,45.8,3,1
2024-01-09 23:00:00,CELL_010,macro,URLLC,293.65,1.792,0.0346,4,-118.5,-15.37,54.6,15,1
2024-01-10 00:00:00,CELL_010,macro,URLLC,182.89,1.549,0.0228,3,-82.8,-12.2,34.4,11,1
2024-01-10 01:00:00,CELL_010,macro,URLLC,243.45,2.322,0.0984,5,-108.4,-19.38,33.9,4,1
2024-01-10 02:00:00,CELL_010,macro,URLLC,281.1,2.469,0.0186,1,-108.7,-8.05,47.8,11,1
2024-01-10 03:00:00,CELL_010,macro,URLLC,280.06,1.532,0.0042,1,-85.1,-14.22,59.1,20,1
2024-01-10 04:00:00,CELL_010,macro,URLLC,388.42,1.358,0.0565,6,-112.8,-7.51,56.0,12,1
2024-01-10 05:00:00,CELL_010,macro,URLLC,283.75,2.47,0.0183,4,-100.8,-11.46,52.6,14,1
2024-01-10 06:00:00,CELL_010,macro,URLLC,260.37,1.993,0.0255,2,-78.8,-3.82,61.4,15,1
2024-01-10 07:00:00,CELL_010,macro,URLLC,223.0,2.079,0.0394,2,-120.0,-12.52,53.0,10,1
2024-01-10 08:00:00,CELL_010,macro,URLLC,269.23,1.439,0.0549,1,-76.3,-12.62,58.3,16,1
2024-01-10 09:00:00,CELL_010,macro,URLLC,270.17,2.097,0.0676,2,-92.0,-20.0,53.8,8,1
2024-01-10 10:00:00,CELL_010,macro,URLLC,262.19,2.143,0.0124,8,-91.2,-14.31,65.8,13,1
2024-01-10 11:00:00,CELL_010,macro,URLLC,256.17,1.427,0.0006,5,-97.6,-16.67,73.9,9,1
2024-01-10 12:00:00,CELL_010,macro,URLLC,230.31,1.931,0.0219,2,-82.7,-3.0,39.9,12,1
2024-01-10 13:00:00,CELL_010,macro,URLLC,217.84,1.964,0.0179,0,-101.8,-14.61,56.8,9,1
2024-01-10 14:00:00,CELL_010,macro,URLLC,266.33,1.145,0.1825,2,-84.5,-17.29,60.8,5,0
2024-01-10 15:00:00,CELL_010,macro,URLLC,257.61,1.495,0.0034,3,-89.3,-12.06,43.7,4,1
2024-01-10 16:00:00,CELL_010,macro,URLLC,257.76,2.317,0.1136,3,-85.4,-16.77,64.4,9,0
2024-01-10 17:00:00,CELL_010,macro,URLLC,226.61,1.419,0.0188,4,-89.5,-8.7,45.8,10,1
2024-01-10 18:00:00,CELL_010,macro,URLLC,168.63,2.775,0.0935,4,-110.1,-9.33,47.1,6,1
2024-01-10 19:00:00,CELL_010,macro,URLLC,223.88,1.882,0.0247,5,-97.0,-18.75,50.7,5,1
2024-01-10 20:00:00,CELL_010,macro,URLLC,186.04,1.781,0.0305,2,-88.6,-9.13,46.3,4,1
2024-01-10 21:00:00,CELL_010,macro,URLLC,108.33,2.992,0.0326,2,-91.2,-6.54,41.8,11,1
2024-01-10 22:00:00,CELL_010,macro,URLLC,284.16,2.115,0.0006,2,-105.9,-17.52,72.8,10,1
2024-01-10 23:00:00,CELL_010,macro,URLLC,155.83,2.081,0.0176,4,-75.9,-3.0,32.8,9,1
2024-01-11 00:00:00,CELL_010,macro,URLLC,295.89,1.719,0.0205,4,-99.0,-9.75,60.6,14,1
2024-01-11 01:00:00,CELL_010,macro,URLLC,201.28,1.92,0.0108,5,-113.2,-13.21,50.2,8,1
2024-01-11 02:00:00,CELL_010,macro,URLLC,288.76,1.58,0.0469,4,-114.8,-16.88,54.3,14,1
2024-01-11 03:00:00,CELL_010,macro,URLLC,400.7,1.259,0.0366,1,-119.0,-15.32,51.4,18,1
2024-01-11 04:00:00,CELL_010,macro,URLLC,178.92,2.162,0.0032,1,-105.1,-18.13,46.6,11,1
2024-01-11 05:00:00,CELL_010,macro,URLLC,283.54,1.628,0.1176,1,-120.0,-12.48,54.6,17,0
2024-01-11 06:00:00,CELL_010,macro,URLLC,355.17,1.405,0.0177,2,-76.8,-12.66,65.3,18,1
2024-01-11 07:00:00,CELL_010,macro,URLLC,301.74,1.97,0.008,5,-76.8,-11.5,65.5,14,1
2024-01-11 08:00:00,CELL_010,macro,URLLC,116.47,2.674,0.0015,3,-101.8,-14.89,51.5,7,1
2024-01-11 09:00:00,CELL_010,macro,URLLC,175.9,1.595,0.0634,1,-77.7,-9.66,57.8,13,1
2024-01-01 00:00:00,CELL_011,micro,mMTC,35.11,20.646,1.176,3,-88.3,-14.29,37.1,194,1
2024-01-01 01:00:00,CELL_011,micro,mMTC,44.29,25.189,0.5511,1,-90.1,-12.71,40.0,196,1
2024-01-01 02:00:00,CELL_011,micro,mMTC,78.46,8.882,1.8766,3,-86.7,-15.75,53.9,238,1
2024-01-01 03:00:00,CELL_011,micro,mMTC,56.88,25.841,0.0042,4,-120.0,-8.1,44.8,229,1
2024-01-01 04:00:00,CELL_011,micro,mMTC,36.93,35.707,1.0021,5,-120.0,-14.06,23.0,179,1
2024-01-01 05:00:00,CELL_011,micro,mMTC,60.34,7.931,2.1509,3,-87.9,-10.93,35.3,256,1
2024-01-01 06:00:00,CELL_011,micro,mMTC,48.86,16.635,0.2687,4,-99.6,-16.86,26.3,190,1
2024-01-01 07:00:00,CELL_011,micro,mMTC,32.58,21.51,1.4506,1,-103.6,-15.39,25.2,196,1
2024-01-01 08:00:00,CELL_011,micro,mMTC,48.19,23.109,0.7566,3,-110.7,-15.66,36.2,196,1
2024-01-01 09:00:00,CELL_011,micro,mMTC,33.16,18.055,0.5675,2,-80.6,-10.74,34.8,187,1
2024-01-01 10:00:00,CELL_011,micro,mMTC,5.0,13.797,2.1096,3,-103.3,-7.18,11.3,189,1
2024-01-01 11:00:00,CELL_011,micro,mMTC,44.82,25.62,0.1047,2,-83.0,-20.0,38.4,228,1
2024-01-01 12:00:00,CELL_011,micro,mMTC,54.13,25.992,0.0922,3,-100.0,-18.34,44.0,247,1
2024-01-01 13:00:00,CELL_011,micro,mMTC,28.59,14.811,0.3116,2,-102.7,-15.4,44.1,216,1
2024-01-01 14:00:00,CELL_011,micro,mMTC,26.14,22.76,0.8052,2,-113.1,-20.0,23.7,193,1
2024-01-01 15:00:00,CELL_011,micro,mMTC,34.78,37.23,0.6605,2,-113.2,-3.78,43.7,232,1
2024-01-01 16:00:00,CELL_011,micro,mMTC,69.24,16.505,0.4488,2,-101.1,-3.94,21.7,189,1
2024-01-01 17:00:00,CELL_011,micro,mMTC,35.69,21.241,0.6269,5,-78.3,-20.0,31.6,156,1
2024-01-01 18:00:00,CELL_011,micro,mMTC,53.78,17.939,1.4679,0,-107.8,-20.0,39.1,170,1
2024-01-01 19:00:00,CELL_011,micro,mMTC,64.21,16.914,0.3876,6,-103.0,-18.18,25.4,211,1
2024-01-01 20:00:00,CELL_011,micro,mMTC,36.52,22.424,0.1853,4,-99.0,-9.51,31.5,187,1
2024-01-01 21:00:00,CELL_011,micro,mMTC,64.23,28.528,3.8141,1,-102.7,-3.0,46.0,194,1
2024-01-01 22:00:00,CELL_011,micro,mMTC,54.28,33.745,0.9222,6,-93.3,-18.0,24.8,201,1
2024-01-01 23:00:00,CELL_011,micro,mMTC,35.64,26.025,1.7343,1,-90.4,-16.43,48.5,215,1
2024-01-02 00:00:00,CELL_011,micro,mMTC,62.22,19.748,0.4973,4,-101.0,-16.39,38.1,262,1
2024-01-02 01:00:00,CELL_011,micro,mMTC,40.72,32.763,0.5391,3,-89.7,-14.96,41.0,207,1
2024-01-02 02:00:00,CELL_011,micro,mMTC,68.42,30.357,4.4418,2,-101.8,-14.9,33.4,230,1
2024-01-02 03:00:00,CELL_011,micro,mMTC,43.19,18.809,0.1903,1,-120.0,-15.62,36.9,216,1
2024-01-02 04:00:00,CELL_011,micro,mMTC,52.81,15.057,0.1115,1,-112.5,-14.61,36.5,184,1
2024-01-02 05:00:00,CELL_011,micro,mMTC,31.08,26.747,1.9085,4,-89.9,-20.0,44.0,213,1
2024-01-02 06:00:00,CELL_011,micro,mMTC,37.75,27.211,1.0713,4,-72.2,-12.13,43.0,218,1
2024-01-02 07:00:00,CELL_011,micro,mMTC,49.77,37.278,0.007,6,-120.0,-4.83,36.6,186,1
2024-01-02 08:00:00,CELL_011,micro,mMTC,28.86,34.8,0.1592,2,-103.4,-18.86,46.3,185,1
2024-01-02 09:00:00,CELL_011,micro,mMTC,18.37,30.33,0.7365,3,-106.7,-6.83,47.5,212,1
2024-01-02 10:00:00,CELL_011,micro,mMTC,56.89,37.094,1.8492,7,-84.3,-10.64,47.7,247,1
2024-01-02 11:00:00,CELL_011,micro,mMTC,85.71,18.32,0.2053,3,-83.2,-3.0,43.4,249,1
2024-01-02 12:00:00,CELL_011,micro,mMTC,35.85,41.105,1.5003,4,-93.8,-13.01,29.4,171,1
2024-01-02 13:00:00,CELL_011,micro,mMTC,59.82,14.675,1.1032,4,-84.9,-8.51,35.7,239,1
2024-01-02 14:00:00,CELL_011,micro,mMTC,28.38,22.854,0.655,3,-77.5,-11.67,25.2,186,1
2024-01-02 15:00:00,CELL_011,micro,mMTC,53.87,22.965,0.8517,4,-110.5,-14.63,44.6,199,1
2024-01-02 16:00:00,CELL_011,micro,mMTC,37.52,25.976,0.6852,2,-120.0,-14.25,20.9,176,1
2024-01-02 17:00:00,CELL_011,micro,mMTC,32.71,21.561,0.7843,4,-105.6,-3.0,23.2,205,1
2024-01-02 18:00:00,CELL_011,micro,mMTC,35.08,18.175,0.1249,3,-95.6,-20.0,37.6,174,1
2024-01-02 19:00:00,CELL_011,micro,mMTC,57.08,14.8,1.4033,4,-73.7,-20.0,41.1,189,1
2024-01-02 20:00:00,CELL_011,micro,mMTC,37.8,39.804,0.5665,3,-101.8,-10.98,15.5,145,1
2024-01-02 21:00:00,CELL_011,micro,mMTC,51.51,30.883,4.4758,2,-79.5,-6.18,26.9,160,1
2024-01-02 22:00:00,CELL_011,micro,mMTC,61.35,17.151,3.7635,2,-96.7,-3.5,32.2,239,1
2024-01-02 23:00:00,CELL_011,micro,mMTC,43.79,36.863,0.2522,3,-73.4,-20.0,10.5,144,1
2024-01-03 00:00:00,CELL_011,micro,mMTC,42.57,10.395,0.0894,5,-92.7,-6.06,41.7,196,1
2024-01-03 01:00:00,CELL_011,micro,mMTC,50.17,12.794,2.0371,4,-96.7,-11.09,42.3,262,1
2024-01-03 02:00:00,CELL_011,micro,mMTC,60.96,6.461,0.052,2,-70.0,-12.53,33.8,222,1
2024-01-03 03:00:00,CELL_011,micro,mMTC,31.58,19.643,0.3535,3,-81.2,-16.14,47.1,227,1
2024-01-03 04:00:00,CELL_011,micro,mMTC,42.95,21.068,0.8044,5,-101.8,-13.08,35.8,210,1
2024-01-03 05:00:00,CELL_011,micro,mMTC,35.71,23.576,1.8605,4,-87.1,-10.3,31.0,215,1
2024-01-03 06:00:00,CELL_011,micro,mMTC,46.77,45.041,0.038,2,-86.6,-17.34,24.8,198,1
2024-01-03 07:00:00,CELL_011,micro,mMTC,49.23,26.986,1.2801,3,-81.9,-20.0,30.9,151,1
2024-01-03 08:00:00,CELL_011,micro,mMTC,45.07,40.251,0.4431,5,-102.9,-6.48,17.3,180,1
2024-01-03 09:00:00,CELL_011,micro,mMTC,38.65,22.112,0.9063,2,-102.9,-17.51,40.1,206,1
2024-01-03 10:00:00,CELL_011,micro,mMTC,57.37,20.535,2.1355,2,-95.2,-13.19,53.2,223,1
2024-01-03 11:00:00,CELL_011,micro,mMTC,56.71,17.72,0.6621,4,-81.0,-9.08,46.8,249,1
2024-01-03 12:00:00,CELL_011,micro,mMTC,49.08,23.285,2.4589,5,-120.0,-20.0,50.2,251,1
2024-01-03 13:00:00,CELL_011,micro,mMTC,16.46,44.749,2.0118,2,-93.3,-20.0,42.6,160,1
2024-01-03 14:00:00,CELL_011,micro,mMTC,13.89,32.155,0.5704,4,-100.7,-7.7,17.3,169,1
2024-01-03 15:00:00,CELL_011,micro,mMTC,63.84,19.683,0.4409,2,-90.8,-15.34,34.4,204,1
2024-01-03 16:00:00,CELL_011,micro,mMTC,23.7,26.507,1.3217,2,-106.0,-11.66,54.7,168,1
2024-01-03 17:00:00,CELL_011,micro,mMTC,46.72,22.383,0.3836,4,-81.3,-7.93,12.8,167,1
2024-01-03 18:00:00,CELL_011,micro,mMTC,59.22,13.907,2.3204,1,-99.6,-18.46,49.9,197,1
2024-01-03 19:00:00,CELL_011,micro,mMTC,21.34,26.024,0.3655,3,-95.7,-13.57,38.6,178,1
2024-01-03 20:00:00,CELL_011,micro,mMTC,48.07,22.656,0.7692,2,-76.1,-13.45,35.9,183,1
2024-01-03 21:00:00,CELL_011,micro,mMTC,36.84,29.941,0.1306,0,-97.2,-4.25,34.8,176,1
2024-01-03 22:00:00,CELL_011,micro,mMTC,34.15,32.259,0.1395,7,-89.1,-3.0,30.6,187,1
2024-01-03 23:00:00,CELL_011,micro,mMTC,17.4,47.073,1.2896,4,-109.9,-10.26,27.0,163,1
2024-01-04 00:00:00,CELL_011,micro,mMTC,55.44,34.66,1.0842,3,-70.9,-10.64,33.9,184,1
2024-01-04 01:00:00,CELL_011,micro,mMTC,38.34,27.474,0.455,2,-102.9,-20.0,35.9,221,1
2024-01-04 02:00:00,CELL_011,micro,mMTC,57.73,15.282,2.8083,1,-99.4,-16.67,20.4,222,1
2024-01-04 03:00:00,CELL_011,micro,mMTC,49.1,39.065,4.1831,1,-103.9,-14.7,45.8,242,1
2024-01-04 04:00:00,CELL_011,micro,mMTC,40.65,28.116,1.7978,1,-120.0,-13.72,51.8,203,1
2024-01-04 05:00:00,CELL_011,micro,mMTC,50.07,30.529,0.4437,3,-100.6,-8.56,35.6,198,1
2024-01-04 06:00:00,CELL_011,micro,mMTC,40.99,21.465,0.5248,4,-119.2,-6.36,19.9,168,1
2024-01-04 07:00:00,CELL_011,micro,mMTC,42.18,17.884,0.6428,1,-91.3,-19.01,37.0,205,1
2024-01-04 08:00:00,CELL_011,micro,mMTC,52.51,35.15,1.3875,4,-91.3,-20.0,38.0,218,1
2024-01-04 09:00:00,CELL_011,micro,mMTC,49.14,15.919,0.8477,0,-106.1,-15.23,18.7,194,1
2024-01-04 10:00:00,CELL_011,micro,mMTC,53.44,21.036,3.441,2,-113.9,-9.87,20.0,189,1
2024-01-04 11:00:00,CELL_011,micro,mMTC,59.47,27.467,1.7887,3,-86.1,-13.44,57.5,217,1
2024-01-04 12:00:00,CELL_011,micro,mMTC,83.52,30.983,0.6645,4,-83.7,-7.7,44.5,215,1
2024-01-04 13:00:00,CELL_011,micro,mMTC,55.67,34.251,1.6075,2,-93.9,-12.05,32.0,196,1
2024-01-04 14:00:00,CELL_011,micro,mMTC,19.63,26.291,0.3636,4,-73.0,-8.1,12.3,177,1
2024-01-04 15:00:00,CELL_011,micro,mMTC,32.83,33.02,1.6612,1,-101.4,-16.05,5.0,158,1
2024-01-04 16:00:00,CELL_011,micro,mMTC,36.1,13.762,0.1258,1,-93.6,-19.1,16.2,193,1
2024-01-04 17:00:00,CELL_011,micro,mMTC,25.35,3.604,0.3759,1,-77.2,-7.36,20.1,147,1
2024-01-04 18:00:00,CELL_011,micro,mMTC,25.49,18.963,1.4486,1,-85.1,-12.47,25.8,205,1
2024-01-04 19:00:00,CELL_011,micro,mMTC,32.22,21.48,1.3927,4,-105.6,-20.0,53.0,178,1
2024-01-04 20:00:00,CELL_011,micro,mMTC,53.69,20.305,3.0581,4,-100.6,-18.08,40.2,219,1
2024-01-04 21:00:00,CELL_011,micro,mMTC,38.95,12.023,1.5136,3,-108.5,-14.25,38.6,232,1
2024-01-04 22:00:00,CELL_011,micro,mMTC,52.38,17.125,3.5961,2,-111.8,-6.73,57.8,225,1
2024-01-04 23:00:00,CELL_011,micro,mMTC,54.87,25.62,0.3207,1,-120.0,-14.24,36.7,207,1
2024-01-05 00:00:00,CELL_011,micro,mMTC,51.7,12.16,0.9716,3,-102.8,-5.66,47.5,246,1
2024-01-05 01:00:00,CELL_011,micro,mMTC,31.14,25.417,4.0144,3,-99.8,-9.52,42.0,202,1
2024-01-05 02:00:00,CELL_011,micro,mMTC,55.82,34.287,0.8092,1,-77.3,-16.76,32.0,249,1
2024-01-05 03:00:00,CELL_011,micro,mMTC,22.32,31.341,1.1542,3,-120.0,-9.49,14.9,201,1
2024-01-05 04:00:00,CELL_011,micro,mMTC,57.22,23.393,0.5976,2,-70.0,-10.35,30.2,228,1
2024-01-05 05:00:00,CELL_011,micro,mMTC,43.58,13.743,0.194,2,-74.1,-13.28,44.9,206,1
2024-01-05 06:00:00,CELL_011,micro,mMTC,47.42,31.235,4.8757,2,-71.1,-7.55,39.4,247,1
2024-01-05 07:00:00,CELL_011,micro,mMTC,48.52,12.192,0.8691,5,-89.6,-9.69,37.1,222,1
2024-01-05 08:00:00,CELL_011,micro,mMTC,70.49,30.888,0.0725,4,-70.0,-12.04,43.0,248,1
2024-01-05 09:00:00,CELL_011,micro,mMTC,58.46,25.086,0.9555,2,-78.1,-13.33,43.1,225,1
2024-01-05 10:00:00,CELL_011,micro,mMTC,45.36,16.764,0.1391,1,-114.3,-12.92,28.9,158,1
2024-01-05 11:00:00,CELL_011,micro,mMTC,34.79,29.886,2.198,4,-108.7,-19.77,39.6,196,1
2024-01-05 12:00:00,CELL_011,micro,mMTC,66.31,25.988,0.8396,2,-93.7,-12.97,60.0,236,1
